Target (Train),Prediction (Train)
4.4027395,4.067566
11.463014,8.795542
3.010959,2.1756277
3.0246575,3.5799296
0.49863014,1.227405
2.7808218,0.8991427
5.369863,0.5735174
3.1013699,4.38487
3.9150684,4.2819786
2.109589,2.7902567
2.4383562,2.598962
13.030137,11.245869
2.8246574,3.9988112
6.049315,3.7150674
2.7041097,3.8217916
2.8520548,3.231864
4.9890413,4.21951
3.679452,2.2999022
3.3095891,3.2441087
3.2986302,4.134736
2.0630138,2.5539856
1.4712329,1.9705584
7.860274,7.0428367
2.7424657,3.895145
3.049315,3.704331
5.0849314,4.9650836
2.8876712,4.4552197
2.1945205,2.158663
12.19726,11.459198
2.789041,2.8238208
3.0082192,1.9755394
8.339726,7.8602552
4.293151,3.6302967
3.331507,2.595436
3.9424658,3.2421536
6.509589,5.5605345
1.7013699,3.1486852
2.9561644,4.034026
5.09863,3.5330696
2.158904,2.0329788
2.8,3.0665355
6.9671235,5.605216
6.0684934,5.4443254
6.180822,4.3454266
5.150685,4.0904727
0.038356163,0.27174705
4.7232876,3.4447505
4.660274,4.660729
1.369863,1.0144035
6.2246575,4.92538
2.9726028,4.016462
4.764384,3.1659532
11.063014,10.393139
5.3150687,3.8001673
2.8767123,4.4484615
3.4630136,4.9149237
1.7260274,2.303913
8.772603,7.978984
0.008219178,0.36716518
3.7452054,4.4873238
8.158904,8.343021
3.1452055,3.9014826
4.208219,6.111672
0.005479452,0.91472745
2.8164384,2.5920637
1.5123287,1.4963075
5.526027,4.310866
2.4794521,1.8029282
7.449315,5.4460177
6.553425,6.042296
3.7178082,3.506053
2.2575343,1.7673615
2.9315069,2.5957487
3.1013699,3.9682252
5.3534245,4.615855
1.2273972,2.678485
5.523288,6.2866683
2.5616438,0.5188381
2.9342465,3.5832233
1.619178,2.9687092
14.742466,11.329622
2.1041095,2.3182464
2.9808218,2.4427223
2.2164383,2.2302198
3.5315068,3.9030585
6.5041094,5.602863
9.471232,8.789848
11.884932,11.115286
2.9150684,3.2648911
7.260274,4.2193184
2.1863015,2.587615
1.0,1.758116
6.4630136,4.8148184
3.30137,2.4924557
3.7972603,2.8336024
5.9260273,5.9581804
4.39726,4.5838914
3.5671232,3.543116
5.6739726,4.6885724
1.3917809,0.8147998
1.0465753,1.3606272
9.89589,7.307219
5.7479453,5.681399
6.558904,6.7638993
6.312329,3.585947
2.2575343,2.488789
3.9452055,4.5912247
5.021918,4.12954
2.8164384,4.2928314
3.761644,2.9877887
2.969863,3.2257807
4.10411,2.876035
1.7726028,2.187239
11.545205,8.840625
5.290411,4.749707
3.3890412,1.5774454
9.043836,9.089837
4.49863,4.616636
15.89863,14.181183
6.4602737,6.4480495
3.0191782,4.228857
0.03561644,1.097079
3.328767,5.655402
4.5835614,5.1290393
4.9452057,4.7220473
1.6109589,2.409246
6.2493153,3.291241
6.3452053,5.685706
5.0,6.144236
3.671233,2.8842323
6.7835617,3.8650055
2.0246575,2.798908
4.6219177,5.6175656
5.8767123,5.956527
3.2,2.0411763
3.210959,2.9403973
1.6821917,2.5432117
8.142466,7.5535183
1.0520548,2.3212337
8.027397,9.705005
4.813699,4.6378617
0.8931507,1.9114957
5.178082,5.1505127
8.397261,6.8434677
9.265754,6.3359785
1.5561644,2.9837677
5.8575344,5.0150423
5.720548,4.5920024
5.312329,4.710826
3.8164384,4.7538586
1.1315068,1.2316593
1.3369863,1.7377644
1.8410959,0.8602042
2.2630136,2.3606138
2.490411,1.5559713
10.90137,9.571228
3.3041096,2.8242116
3.5616438,1.7819391
4.7452054,3.058813
0.20273973,1.7937305
0.002739726,1.5131499
9.30411,8.312635
5.4958906,5.1343317
3.668493,4.2822523
2.8547945,3.2814362
8.89589,5.3356547
6.0383563,4.2792587
2.449315,4.015393
10.934247,9.924284
9.180822,7.0859137
6.4273973,6.134002
5.2739725,6.623972
7.183562,7.218656
0.01369863,1.1443887
3.679452,2.9358926
8.745206,8.269525
5.5753427,4.201544
2.7561643,3.4156904
11.731507,9.01583
2.7287672,1.8005534
9.569863,6.284381
6.558904,5.09888
1.9068493,3.7316513
4.6547947,3.7601745
11.035617,9.381906
2.9671233,2.884819
9.027397,9.13812
5.0410957,3.8746977
2.6109588,2.8582134
3.1643836,5.058144
2.6273973,3.9220047
4.10411,3.7334697
2.750685,4.758988
3.6575344,4.8022738
5.2246575,4.913987
6.219178,5.399666
6.476712,6.125363
3.9013698,3.566761
4.4054794,6.1538725
2.7534246,1.7645826
4.6136985,5.475732
0.03287671,2.6634307
6.9643836,6.9811983
8.632876,7.062568
5.550685,5.480069
1.0164384,2.7943602
6.3452053,5.595639
3.2712328,2.7932742
2.8493152,2.4379456
8.386301,8.674124
1.6876712,1.6833894
4.928767,4.2576647
3.0082192,4.541517
3.8328767,4.0386777
12.019178,8.9231825
7.7479453,5.799286
2.1123288,2.9716794
4.6356163,4.666068
3.528767,2.5880604
2.830137,4.5223036
8.624658,7.0919886
0.41643837,2.1392412
0.46027398,1.4371948
5.7972603,3.9632573
1.230137,2.7077036
1.4164383,1.3990022
3.8136985,4.0273256
3.0054793,4.330301
3.6246576,4.087488
4.3534245,4.496063
6.106849,4.8859115
3.2027397,1.6431462
8.038356,5.5494103
3.6849315,2.4205818
2.8136985,3.2307353
4.8465753,4.8899803
7.8630137,5.860602
3.679452,4.3099523
1.2849315,2.228401
11.465754,8.676918
0.20273973,1.0984164
7.0410957,6.785164
1.830137,1.9883362
4.641096,3.0678864
2.2246575,2.3518975
1.5863013,0.14498428
4.309589,2.3869553
5.238356,4.6897316
6.178082,5.659947
8.356164,8.50515
6.2465754,6.7892294
1.9780822,0.78204167
8.873973,3.728097
0.6328767,0.23107383
6.553425,6.642241
2.6575344,2.0399034
1.9013698,3.0530257
5.758904,5.650765
2.1369863,3.0049226
1.1452055,0.6441932
8.254794,7.156403
2.8,3.9864066
5.238356,4.669668
1.6931506,1.8056095
2.6849315,4.096143
7.161644,6.0633454
4.257534,4.7716236
6.372603,5.636973
5.8657537,8.474753
1.7561644,2.207618
3.5041096,4.158139
4.39726,5.099793
2.30137,4.1199317
6.3041096,7.253038
2.1150684,2.3324256
2.0547945,1.6087046
5.523288,5.208658
12.090411,10.170386
5.4082193,4.728492
3.1123288,3.2141995
1.0027397,0.36079445
5.6164384,3.3674014
0.03287671,0.342316
3.049315,3.3761034
6.4383564,4.9629564
1.5150685,1.5384508
2.6273973,3.1273553
15.221918,12.091392
8.79726,5.7560487
6.4547944,5.8272157
3.9726028,4.4867296
13.7890415,12.062685
6.3863015,4.843266
2.4356165,3.229478
3.210959,3.0602021
7.4082193,6.9297934
0.4219178,1.9290365
15.150685,14.626387
7.4821916,6.771879
5.4356165,4.1146297
5.0438356,5.373376
10.150685,8.093595
2.589041,2.0343046
2.9917808,2.2147782
7.1369863,9.508465
6.4547944,7.5285306
2.419178,3.387165
2.819178,3.9089417
1.1479452,1.823629
0.03561644,-0.08802903
2.860274,2.252133
2.1534247,3.624309
2.131507,2.167237
6.3260274,3.8245645
4.972603,5.4832473
7.923288,6.6922774
2.6630137,3.7018452
8.035617,6.835907
2.2328768,2.1921403
12.7260275,10.929453
1.3068494,1.7494122
9.147945,7.323841
14.863013,14.0793705
3.4520547,2.7852726
3.4931507,6.3075294
6.312329,3.9670908
10.087671,9.340695
12.142466,10.965399
4.419178,2.8980343
5.342466,4.96742
1.6958904,0.9048838
6.3945208,3.698375
10.194521,6.6381145
3.1150684,2.4803865
12.586302,10.554176
10.868493,9.677982
0.25753424,0.73033744
0.98630136,2.1121933
0.002739726,-0.050523043
7.720548,7.2639027
5.3041096,4.5310435
2.4821918,3.2707086
9.594521,8.924588
3.7945206,3.1493156
2.6328766,3.327313
2.9561644,3.439282
3.7150686,3.953229
3.1917808,2.402332
2.969863,0.93066037
1.9917809,-0.7129436
6.342466,6.7112436
4.638356,5.372924
2.5260274,2.3716924
5.8465753,4.8734508
3.7178082,3.198807
2.010959,2.155951
10.879452,7.3547783
3.1232877,3.927464
4.5643835,3.3181484
0.06027397,-1.1124325
0.9972603,1.5655063
6.99726,7.1000757
7.6739726,5.7371955
2.3643835,2.1982918
0.008219178,1.4671849
2.5671232,1.7829046
1.7972603,3.1309445
2.128767,1.3618467
5.2520547,4.468882
1.8219178,3.3877263
8.394521,8.3054495
6.6219177,3.391084
3.0136986,1.7627889
6.4630136,6.1822186
3.7260275,2.7839918
3.238356,5.3936396
3.2767124,3.3169646
2.5835617,2.4877403
5.6136985,6.2766414
0.9616438,2.3777978
11.654795,9.328566
0.4410959,0.6938566
3.1479452,2.6246333
0.07945205,0.40033862
6.9452057,7.218226
1.2383561,2.2552028
2.0739727,3.4866807
3.1616437,2.5776892
11.945206,9.35166
2.339726,3.583941
8.490411,6.582982
3.3753424,4.148922
3.961644,3.0671294
3.9945207,3.5983253
8.1452055,6.9591866
4.8027396,5.183323
1.6520548,4.33239
3.4054794,3.2060287
4.106849,3.6621408
7.821918,6.9834914
3.3945205,2.973189
3.5616438,2.4576557
4.9671235,3.530936
9.454795,7.10226
1.5534247,1.9842086
2.7808218,2.112915
2.410959,2.0083296
3.6082191,6.11414
5.728767,5.631639
5.923288,4.5211315
6.0684934,5.3875785
3.331507,2.2273073
0.72602737,-0.11048883
6.232877,4.2364526
5.169863,3.5265746
4.7835617,3.5978105
1.2054795,1.7576902
11.432877,10.548145
2.7808218,3.1906838
0.038356163,2.6150305
8.846576,6.1343994
2.761644,2.913328
2.7643836,1.2820547
2.7260275,3.412015
6.9945207,6.1587567
3.2684932,2.3546908
6.5835614,5.8881326
4.5452056,6.1072087
2.2876713,2.240059
3.117808,4.1704617
3.4465754,2.7649684
3.0246575,3.8291354
7.6657534,6.8048253
7.468493,4.920561
3.3424656,3.813706
5.391781,4.6135464
2.9150684,2.7565732
2.4273973,2.934663
3.1342466,2.6328444
2.7232876,3.423964
5.9616437,6.5362606
7.1534247,6.859502
3.3424656,2.393652
4.558904,4.292997
2.6,4.0520954
3.4328768,3.7568822
6.232877,4.270428
3.3123288,4.180253
2.0739727,3.5198374
1.0739726,1.9315044
14.8547945,10.741231
3.4794521,2.8928783
3.4328768,2.908915
2.2301369,2.2527246
11.035617,8.340098
2.1890411,3.6300287
1.4164383,0.64905596
2.739726,2.660057
6.367123,5.8008995
6.808219,6.501015
3.30137,4.1526523
6.3780823,5.068933
3.6931508,2.0026817
4.5068493,5.1761174
6.235616,6.3282986
10.778082,9.636812
1.1041096,2.7471225
5.3780823,6.499049
2.6027398,1.9630189
3.8,3.4959195
10.331507,7.910583
3.2931507,3.4702578
10.59726,7.570864
0.03561644,1.6050768
9.071233,8.057523
3.8109589,3.0277662
0.021917809,2.127202
0.002739726,2.0401912
3.3561645,3.1529105
3.1342466,3.2220526
7.9369864,7.735983
2.0931506,2.9100785
2.0328767,2.5970879
3.4958904,2.243621
0.7369863,0.6594061
9.389041,7.090788
3.2876713,3.752714
3.5315068,3.9541678
3.2986302,3.6727052
3.5041096,3.780957
5.972603,4.568237
4.3287673,2.463166
6.2438354,8.165297
2.750685,2.8255484
3.6356165,4.3406615
5.2054796,5.3431783
3.2356164,3.1990035
7.210959,5.5956473
3.0356164,2.4980812
2.1534247,1.9979442
6.3643837,4.9863358
6.1342463,4.2167544
4.2246575,6.9379106
8.479452,6.6830897
2.8438356,-1.1444355
1.9315069,2.7773297
1.1835617,0.666289
4.309589,4.8343616
1.5452055,1.8969094
4.7753425,4.5483828
7.8821917,5.2717843
2.7178082,1.0813451
0.77260274,1.4429135
6.158904,6.008829
13.186301,12.681796
5.7041097,3.3570175
4.7041097,3.2789335
1.7068493,1.9890242
2.6958904,1.7568452
2.8958905,2.817631
0.9972603,2.4845371
2.8356164,2.5772107
2.210959,-0.07030302
7.528767,6.3996315
5.0082192,4.0039234
3.490411,5.240548
1.5972602,1.8636196
1.3452054,2.0931897
5.810959,5.9267497
2.1260273,3.0450659
4.3863015,2.0182426
5.7178082,5.9436183
6.2164383,5.3778815
8.336987,7.838217
9.076713,8.330135
2.7589042,3.2161784
4.3342466,2.6481893
4.4136987,5.347592
6.0328765,5.0072246
4.638356,6.524899
3.169863,4.97415
7.1726027,7.0769672
12.060274,10.819098
13.608219,13.118944
9.473972,7.967521
4.0246577,0.46756142
9.164384,11.110069
4.6191783,4.205808
5.079452,4.8461084
3.1232877,2.793167
2.860274,2.0048032
2.6767123,3.2746172
8.345205,8.295167
6.213699,5.017563
7.8328767,6.399137
3.4547944,4.7473836
6.210959,6.3412747
2.6082191,1.743755
4.219178,4.167007
1.0082191,0.499896
1.8630137,0.9695163
3.947945,3.6878524
3.619178,2.77265
2.8739727,3.7514904
7.569863,6.2687006
4.1643834,3.6191854
2.909589,2.2908862
2.0027397,1.907835
6.6136985,6.0581303
3.9150684,4.2709107
0.01369863,-0.15119696
3.3972602,1.2705877
3.5452056,4.582419
2.6273973,1.88645
7.361644,6.671349
2.0767124,1.448305
5.7780824,4.8542376
3.9013698,3.8618832
0.8191781,1.5510118
6.347945,7.2727585
3.0054793,3.6825857
3.709589,4.141302
2.2164383,1.8992245
0.9808219,1.9437785
6.868493,5.536836
2.8520548,1.8089421
0.41369864,1.6466925
5.6,4.75545
7.287671,6.161882
4.558904,3.8850589
4.027397,1.7949889
5.391781,4.2615976
6.2849317,7.441492
2.9863014,2.9248924
3.4630136,3.077876
5.6,5.3441315
2.630137,3.1084173
1.2410959,1.6900284
1.3452054,1.7235671
7.471233,6.757214
8.326028,5.7033653
2.2027397,1.9424636
8.652055,7.5918508
5.4027395,5.730983
4.8876715,4.1285577
7.019178,5.295667
0.84109586,1.6969452
3.0328767,1.9104787
2.841096,3.2207747
3.0684931,3.581602
5.580822,4.702217
5.2273974,6.513313
3.5479453,4.262692
6.4,6.7865734
3.9643836,3.618801
1.0520548,0.9339473
2.1452055,4.297251
6.6931505,4.05107
0.038356163,-0.75008684
9.153424,7.442821
2.7369864,3.175991
6.789041,6.6833844
3.0136986,4.5012016
5.890411,5.6283097
13.950685,12.296114
2.9917808,2.687741
9.964383,8.245064
8.117808,8.24654
9.736986,7.150009
4.3150687,3.8816907
3.4657533,4.0198255
3.3753424,3.106909
5.830137,4.924602
2.0712328,0.9406512
8.189041,7.5939283
9.704109,8.288498
0.021917809,1.7531278
2.5561643,4.5506854
3.2246575,1.580234
5.4082193,5.353192
8.871233,7.519859
2.6904109,4.5415816
4.369863,3.8462627
1.6739726,2.5588987
2.6054795,3.6426914
0.008219178,1.571794
9.608219,7.3223443
5.980822,7.7382126
3.4164383,2.1843348
6.690411,3.8503194
1.9232876,0.7584138
8.00548,6.4982452
3.4630136,3.2149272
9.830137,6.262305
4.4602737,3.2113826
1.4931507,-1.0715675
5.9561644,4.934666
2.0219178,2.94667
3.279452,3.7358503
3.2027397,3.141723
5.235616,4.31307
3.7945206,2.4147413
2.3890412,3.2125714
3.139726,2.0865302
10.30137,7.4054475
3.7972603,2.4506402
10.164384,9.852991
5.580822,5.2098293
9.490411,9.826415
4.7506847,5.4855657
3.2,2.5201998
1.3068494,1.0839607
3.030137,2.2782788
3.2438357,4.931982
6.5150685,6.8635244
0.98630136,1.1753963
1.1260273,0.9930773
6.531507,4.7313676
3.4328768,4.3114586
8.989041,8.925634
6.920548,5.554062
0.97534245,1.1738
5.3945208,6.3046913
12.824657,10.369974
7.0958905,6.4810286
0.02739726,0.78840315
0.4410959,2.8941808
1.3561643,2.7216816
0.038356163,0.7166281
2.2246575,2.369258
0.076712325,-0.15420192
3.117808,3.4579866
2.9726028,2.3558364
6.578082,6.798287
4.9643836,4.975401
0.01369863,1.6486449
5.6712327,5.54579
3.0328767,3.2808971
3.449315,5.012175
4.663014,4.9463787
2.8630137,3.2939267
4.5835614,5.990748
2.720548,2.1700754
3.4465754,3.0163395
3.5561643,3.5282521
2.578082,2.502558
1.9890411,2.6143193
9.164384,6.613947
4.367123,4.236874
5.7835617,4.6587977
1.8219178,1.1690512
3.131507,2.245625
2.3232877,2.5437348
3.3945205,1.7439959
4.90137,5.6056814
1.9753425,1.9689069
8.4356165,6.471109
1.8520548,2.03051
6.241096,5.133079
9.271233,6.923586
4.00274,3.7065678
4.279452,3.9784095
2.419178,3.386734
3.3041096,2.8017206
3.3260274,3.662578
10.241096,5.876869
2.1753426,-0.38027632
4.449315,3.1248314
3.4383562,3.8601067
2.739726,2.1467612
2.4054794,3.019031
4.490411,4.8667293
1.7863014,2.3692617
3.5232878,1.8077844
6.09863,4.141922
6.791781,5.5676403
3.0684931,2.2226348
2.4958904,3.9389753
3.3232877,4.3973184
11.663013,11.01517
7.663014,6.538096
2.2054794,1.4105291
1.4054794,2.66881
2.010959,2.8694525
5.580822,1.7737511
1.210959,0.93750715
4.4273973,3.8221126
1.3315068,1.9865541
8.709589,8.660551
5.7506847,6.970522
3.7232876,1.4558305
3.3972602,3.2601752
2.7753425,4.163906
5.169863,4.071333
6.320548,6.5402966
0.02739726,2.3487504
4.2547946,4.571589
13.364384,11.233918
10.446575,7.8301926
6.358904,5.8138194
6.808219,4.479789
1.7616439,2.6948013
1.5150685,1.373897
2.6,1.4406476
1.6356164,2.2563565
3.3178082,2.5685368
5.923288,3.4209738
12.616438,10.40768
6.9452057,5.9991307
3.9123287,4.0110445
8.419178,8.002251
7.3643837,7.8387127
2.2246575,1.3292271
2.1726027,2.6998005
6.4438357,6.3768334
0.79452056,2.501152
5.2,5.989868
3.0821917,3.5271811
6.2958903,5.5924215
2.3780823,2.945386
6.942466,6.328743
3.471233,3.5672882
3.1260273,1.909868
1.9178082,2.3527083
2.0328767,1.8148019
6.9616437,5.6380405
3.3643835,3.98676
0.9780822,0.9419384
1.3643836,1.679735
12.00274,10.333124
7.3013697,6.089637
5.9643836,7.95527
6.7452054,7.2551613
1.3726027,1.2192655
0.9424658,0.8197752
14.00548,11.7176285
8.526028,8.695852
8.052054,6.6322184
1.6986301,2.44984
5.4547944,2.656541
6.347945,4.869112
2.630137,3.2176497
0.61917806,1.1775086
3.3424656,2.9821072
3.3041096,4.9656086
10.063014,8.39194
1.9561644,2.018182
7.6931505,5.947037
0.17260274,2.414287
3.2986302,1.8963873
3.950685,3.2391522
0.91780823,0.5624024
2.8657534,4.249111
2.9534247,3.1516461
4.928767,4.1752443
0.42465752,1.1126889
2.0931506,2.0651703
4.3150687,0.9735585
4.369863,4.8077984
5.9643836,6.2841854
6.7342467,5.250408
9.909589,8.856218
4.9315066,4.7097907
1.9013698,2.09352
2.9863014,2.3680425
3.331507,4.1931643
3.5863013,3.9454255
2.1534247,2.0226376
8.739726,12.026338
9.073973,9.102017
2.7342465,1.7683542
4.336986,3.9787261
3.6849315,6.0686646
3.2273972,3.9694028
7.509589,7.2851467
3.1452055,1.8153613
0.008219178,-0.24504161
6.528767,4.6733513
9.046576,7.3138537
5.3945208,5.9026694
3.6383562,3.2912202
10.00274,8.288816
3.5260274,3.7696052
4.449315,1.7391182
5.9369864,6.0127764
2.0657535,3.168706
1.8794521,2.2708693
6.2821918,4.834607
8.054794,6.387544
3.2054794,2.9363513
6.0410957,4.400945
2.109589,2.5510771
0.4739726,2.446904
7.7260275,5.509147
4.057534,1.5575211
3.1424658,3.3346505
5.158904,6.244868
0.04931507,2.507182
3.4465754,3.3498423
7.238356,5.3259397
2.950685,4.3000736
1.6410959,2.9929857
5.8547945,5.245221
0.9232877,1.2334177
7.786301,7.0058227
6.0739727,3.760759
3.7178082,4.2159123
2.052055,2.6473265
5.791781,6.6328177
2.709589,3.9117203
8.936986,7.334251
4.0383563,3.1827433
7.808219,7.401634
3.8547945,2.5953054
3.0054793,4.1400247
1.939726,1.9085104
2.8520548,3.4388914
7.6931505,3.8295565
9.052054,7.517227
3.4164383,4.2344475
6.5561643,5.696917
3.249315,2.0260806
0.5671233,1.33273
2.909589,2.8756776
5.980822,6.158914
12.271233,12.233578
1.3780822,2.2279801
2.2082193,0.945585
0.021917809,-0.0699116
3.0712328,3.0423942
3.871233,4.6303883
13.646575,10.4613085
5.706849,4.19609
5.7260275,4.276798
7.8,8.811073
10.284931,8.610118
6.057534,4.353032
2.1424658,2.224327
3.969863,4.290707
3.6109588,4.7087307
0.92876714,0.5289063
2.7808218,3.4713225
12.117808,11.091808
3.9315069,4.5235724
2.1561644,3.1020963
4.3150687,4.075819
6.879452,6.370572
9.2109585,4.635995
4.580822,4.902482
8.134247,8.041179
2.5616438,3.8931427
2.5972602,2.8954024
5.980822,7.6774416
13.471232,10.087118
3.9945207,2.5279155
3.0465753,2.7979121
6.312329,6.865889
3.8575342,3.2187834
0.002739726,1.8947476
7.4164386,6.9266496
3.3671234,5.127924
1.860274,3.5788107
9.276712,7.4411297
2.8876712,1.6301041
1.6109589,1.9021083
6.780822,5.3131776
1.8054794,1.8526623
8.493151,6.7403717
6.347945,2.0101442
3.430137,4.633238
2.1123288,2.3955264
11.153424,9.613658
4.049315,2.827284
1.5068493,1.5256248
1.860274,1.4990418
2.9342465,3.8090577
2.2191782,2.6567795
2.909589,2.8905747
4.9260273,5.3350945
9.164384,9.373573
2.5726027,3.0450306
8.109589,6.713499
2.6,2.0962243
5.8849316,4.4896617
1.6328768,2.47842
2.2246575,0.8919591
4.70137,3.2935052
1.6273973,1.3803892
0.36712328,0.9116671
3.0438356,1.7788938
3.4739726,2.3821764
7.9863014,5.4496546
5.578082,4.804657
9.167123,7.2309704
10.082191,8.740406
3.7780821,2.8719463
6.290411,5.6539893
2.8383563,3.2482762
1.6,1.6886322
6.1726027,5.3942566
11.956164,9.4466505
1.0958904,1.396083
6.8246574,3.3273041
7.2465754,7.0689116
8.227397,7.171477
1.5726027,2.1681275
11.90137,9.289319
6.9561644,5.441644
1.3506849,-0.48654187
5.3068495,4.8388314
9.252055,6.3695974
3.3753424,3.9064963
3.5863013,3.9178596
6.5150685,7.7270327
2.460274,3.5528955
8.180822,5.5529623
8.821918,7.7899933
3.5205479,5.6480894
7.421918,7.854161
0.008219178,1.6133989
2.3780823,2.3959641
3.1945205,2.3885148
2.0328767,1.8044829
10.772603,11.904029
5.4657536,5.3346715
8.112329,6.0289254
0.019178081,2.3613203
3.049315,3.1326895
3.5232878,3.7690089
5.312329,5.418712
5.10137,2.8344908
2.410959,2.2221951
4.4383564,4.4642076
3.471233,3.2556524
10.704109,7.1717834
0.04931507,1.3332782
0.92054796,0.9374211
7.441096,7.5373573
3.7945206,3.376943
7.1424656,6.176057
2.6136987,3.2533655
7.5945206,2.8652873
2.6136987,2.676812
8.09589,6.437237
4.942466,4.8839374
3.0136986,1.969624
5.7041097,5.857481
8.917809,9.136002
8.326028,7.788898
6.219178,5.334107
2.9178083,3.5984583
4.980822,6.53048
1.6520548,2.4073262
0.002739726,-1.0169715
0.20547946,1.5237192
2.1835616,3.0770864
3.1369863,2.6064017
2.1753426,4.129215
3.4164383,2.1916277
0.9890411,1.8435042
1.0109589,2.1437483
6.4136987,5.9384494
6.4876714,4.006966
5.5041094,5.768277
7.838356,8.208362
1.9342465,1.2633317
3.7013698,3.490859
4.320548,3.0982947
5.312329,2.803009
12.284931,12.5904255
2.2739725,2.3922243
6.219178,5.6728024
2.4547944,2.7040331
7.430137,6.399651
3.1561644,4.914835
3.2410958,4.754648
1.9561644,2.3735306
0.021917809,1.2030101
15.158904,11.099708
13.167123,13.694839
10.405479,10.108056
12.235617,10.950218
9.860274,9.96434
2.819178,4.277008
4.641096,2.9366987
6.9123287,6.343976
2.2986302,4.0158052
3.449315,0.9500547
1.2383561,0.35439295
1.2547945,1.9245882
6.5917807,6.948061
8.4356165,6.134618
8.175343,5.572913
7.3808217,7.0835805
3.2821918,2.8312244
11.350685,11.279141
0.002739726,1.6958311
3.139726,2.9467475
8.0,6.081675
2.4547944,5.50161
5.1726027,4.312706
1.1835617,1.3328382
2.7945206,1.5313228
1.5616438,1.4212315
6.3835616,4.1999464
6.6657534,5.7617126
5.339726,5.3747587
6.4356165,5.26295
1.7917808,2.113449
1.2794521,2.292729
