Target (Train),Prediction (Train)
7.7260275,5.1712565
0.02739726,2.7842834
3.9726028,3.3598087
0.01369863,1.2545153
6.5041094,6.647299
4.079452,5.342594
1.9315069,2.7650824
8.419178,8.581691
3.9068494,5.469199
2.578082,2.7829676
1.2465754,0.9737939
5.7150683,6.5190773
6.5150685,7.7773376
1.4958904,0.20423782
4.764384,3.4492633
3.4164383,2.370814
1.4383562,2.8236737
3.139726,2.7009206
9.128767,7.8236237
1.8739727,1.0925175
6.6136985,6.392229
6.649315,6.408021
2.9342465,2.888408
4.90137,5.8719845
0.04931507,2.3844962
7.1369863,7.476816
6.057534,4.8786654
2.8630137,2.9524283
8.7260275,4.5719867
5.079452,3.9073794
4.106849,4.384436
4.5835614,6.568914
2.131507,2.6211624
3.8438356,3.2935524
9.665753,12.422
3.238356,5.806134
1.9890411,2.730875
5.391781,5.185116
12.087671,9.252842
3.9726028,4.623737
0.8191781,1.686753
6.158904,2.47305
6.4246573,6.2405643
1.6273973,1.6445323
4.6219177,4.3886347
2.4794521,3.0826793
3.630137,4.6479063
1.9315069,3.7523208
2.1534247,2.280715
0.91780823,1.1033963
3.331507,5.038251
4.1643834,4.1407385
13.942466,12.818832
4.7041097,2.8770452
0.41643837,2.949822
5.871233,5.08525
2.0547945,2.8154721
3.2273972,6.111455
9.663013,10.269314
9.180822,7.443316
2.3780823,3.523585
15.89863,15.228419
5.890411,5.525032
3.2876713,4.3660355
5.109589,5.478799
2.9780822,3.6441832
4.8356166,2.8715024
3.3753424,5.522429
1.7178082,2.9164004
5.082192,3.8521028
1.4164383,2.3327785
3.7945206,3.646883
2.7287672,1.4402075
2.0328767,3.6422045
0.33972603,1.2595022
5.3315067,4.890584
5.7972603,3.5719066
3.0684931,3.6612258
3.739726,5.14425
1.3643836,2.190184
9.646575,11.523726
3.0986302,5.274081
3.679452,2.4012117
5.580822,5.2883396
11.065753,9.568699
2.939726,4.2612014
5.9616437,8.130772
3.2027397,3.0669618
3.030137,2.6180837
5.9369864,3.328864
0.019178081,1.6025587
7.4027395,6.2391977
3.1260273,3.8633437
8.249315,8.967702
3.3232877,4.8696427
6.347945,2.3133647
5.312329,4.9322147
1.2849315,2.164583
4.9452057,4.8641953
4.558904,6.279758
4.0328765,3.7160292
6.4657536,4.927319
9.663013,10.733734
8.156164,5.022544
5.0,7.1493907
0.9616438,2.3511326
9.30411,8.919337
2.2575343,2.047494
0.002739726,-0.7295932
6.057534,3.8557937
7.257534,7.9347796
3.430137,2.734076
3.761644,3.435608
3.589041,5.0646634
3.030137,4.2638645
3.4328768,3.4778528
2.5945206,-0.047965765
3.1972604,2.4650555
5.1726027,7.314567
6.1260276,5.5493383
2.1917808,1.630718
1.6794521,2.8736775
4.558904,5.01804
5.5945206,4.29973
6.0383563,4.067586
1.1041096,3.5772963
5.1945205,5.4784975
6.219178,7.959488
3.490411,3.518778
3.5232878,3.5589828
5.449315,8.301572
9.756165,10.2170725
1.7808219,2.02239
9.569863,9.036934
3.2219179,1.5563729
4.4273973,4.68252
8.624658,7.1385074
15.158904,12.383554
9.169863,9.769951
1.3452054,1.9258573
4.0465755,1.623319
1.2273972,1.2082276
3.5561643,3.76221
3.8136985,4.3710465
3.9561644,4.7719736
6.189041,5.1020727
13.7890415,13.411498
1.2465754,1.7472169
0.7369863,1.8619382
0.07945205,0.8828026
6.4,6.6434464
2.7643836,0.8132657
2.9287672,4.007743
2.1123288,2.326323
9.523288,7.4373827
8.490411,6.1889505
1.1835617,1.1550121
9.167123,6.899401
4.230137,6.3691564
2.7287672,2.1836789
2.471233,3.5768964
8.772603,7.1050797
5.3041096,5.0712194
0.024657534,1.1567249
1.8630137,3.1445582
8.99452,8.237563
5.290411,5.4846215
1.0958904,1.7342309
4.4054794,3.2180603
5.021918,1.6820898
5.09863,7.460103
8.326028,5.3583217
3.3945205,2.8835278
1.3452054,2.898644
2.4383562,1.2365552
7.509589,8.795763
5.6136985,7.433
3.139726,2.6112027
4.780822,6.008719
7.1945205,4.6918497
3.1013699,4.525918
0.36712328,0.85119396
9.10411,9.535547
8.978083,8.271516
9.071233,5.9762387
4.8876715,3.8062782
3.4356165,3.4168077
1.2054795,1.6122172
5.8465753,5.107936
3.1945205,2.7318537
13.646575,12.525278
3.3972602,1.2538004
3.2027397,2.6458979
3.4958904,2.3743014
7.6246576,5.361003
4.627397,3.4956179
9.736986,6.6229844
3.131507,3.800107
0.95616436,1.9017024
11.849315,10.591361
2.7424657,4.096551
8.986301,7.4684844
1.7643836,3.2560618
1.3424658,3.3523664
3.4465754,2.9941926
10.734246,11.145639
5.5671234,6.005818
7.1369863,8.162867
8.027397,10.269093
3.430137,3.5534859
3.8109589,3.075858
7.361644,7.9924726
3.128767,6.482231
5.939726,3.6135426
6.5726027,5.154318
6.241096,5.113491
6.019178,2.4149232
5.923288,2.848239
5.2054796,6.039256
6.09863,4.2524996
8.846576,6.4656816
0.769863,2.5747156
2.8630137,3.5637126
7.260274,5.220066
3.1890411,3.4867828
6.3780823,8.688879
4.70137,3.553421
6.9945207,6.590187
0.01369863,0.24635684
2.8246574,5.1227245
0.021917809,2.1717644
3.4328768,6.2372932
1.969863,3.5158277
2.0931506,2.6296968
1.7013699,0.26209164
7.8821917,7.741854
8.89589,5.5773907
9.909589,9.395684
5.208219,5.0676546
1.5945206,1.8926055
7.019178,4.958397
6.4575343,8.711388
11.153424,9.239619
6.7835617,4.183663
2.5616438,4.5298395
0.038356163,1.4028343
2.8136985,3.7654467
3.1972604,4.002899
3.2986302,3.5485163
3.2410958,5.297595
6.942466,7.0634966
5.9068494,5.5055523
2.279452,2.9733424
5.580822,6.822894
5.0356164,6.123003
3.528767,3.5552714
1.2438356,3.1256566
6.712329,5.1077814
7.0164385,7.4068713
9.071233,7.555471
3.0246575,5.05377
3.871233,3.4262638
2.6547945,2.849856
5.178082,5.752433
2.6520548,2.6789422
4.4136987,5.873144
4.049315,3.3308783
4.5643835,3.458156
2.2191782,2.7244916
1.9369863,2.9870949
7.1726027,6.9234743
5.9561644,5.2286897
2.6904109,4.3916593
1.0465753,2.237237
3.0684931,3.060554
1.9232876,0.7922533
3.5041096,4.0913258
4.257534,4.474127
7.627397,7.796838
5.4547944,6.1193457
3.0684931,3.5145097
2.969863,1.5666236
2.8876712,5.3087883
1.9068493,4.38945
1.0,1.2806566
0.46027398,1.7089338
10.934247,9.875471
2.6054795,4.620206
8.364384,6.8130093
3.1890411,2.7648125
5.819178,5.60769
2.6273973,4.501051
7.6931505,7.7953877
4.0684934,3.2472086
2.8767123,6.3525257
9.679452,5.73419
3.041096,2.2334564
0.002739726,1.429795
6.99726,7.42446
3.0328767,6.5343094
5.767123,5.388877
7.9945207,8.384345
1.5534247,2.0129938
3.6410959,6.118249
9.290411,9.403613
1.3260274,1.8021442
5.131507,5.5489144
7.210959,5.6881313
3.0712328,3.406756
4.9561644,4.0327435
2.6739726,1.8302112
3.9726028,3.1271017
15.334247,16.272312
2.2246575,0.9902029
5.868493,5.914894
3.3424656,3.1421049
9.2739725,8.619423
3.4630136,4.0753536
2.3753424,3.570208
4.3342466,2.8213239
2.5479453,3.6263657
1.8986301,3.5109777
7.9369864,7.8278203
3.9753425,4.8065963
5.969863,5.357808
2.9863014,3.5704966
9.830137,7.970965
5.7041097,6.628941
1.5972602,2.2545247
0.46027398,1.8156757
7.268493,7.092335
1.939726,2.1819296
0.019178081,1.814373
1.090411,1.071178
6.786301,4.9195595
2.8958905,2.8533564
3.1013699,3.9648957
2.819178,4.3087254
1.7287672,2.8623347
12.019178,10.792963
6.0739727,3.4406445
5.7506847,7.1985097
9.358904,8.884191
8.989041,7.945987
5.1424656,5.24482
6.361644,6.950653
6.3780823,5.536505
2.6136987,2.6042185
2.7698631,2.4311514
6.7452054,7.9999623
1.4712329,2.157414
7.150685,7.647682
1.4054794,3.4383438
13.194521,11.415712
4.391781,5.384463
8.158904,8.021424
2.7945206,2.833283
0.97534245,2.6307473
4.29863,4.1699066
5.550685,5.614414
5.6986303,6.811084
2.5260274,2.176898
1.5753424,-3.605242
5.3315067,5.3088427
1.5561644,1.6880949
3.158904,1.6890125
1.2794521,4.1718154
9.495891,9.057306
3.7178082,4.5052385
3.7178082,3.4479463
5.3945208,6.178379
3.5150685,3.49419
7.558904,7.357553
6.39726,5.798305
4.0931506,4.0069427
5.09863,3.9857295
0.4410959,0.82236934
2.8630137,1.7672293
0.50410956,2.3893132
8.336987,8.578719
6.808219,4.6545854
5.139726,3.7139337
12.309589,12.271916
2.8739727,3.48854
7.3643837,8.214693
4.3287673,3.32873
3.410959,2.3866901
2.9150684,2.0352583
3.3095891,4.826189
2.6,2.2973576
0.019178081,1.6062343
9.410959,7.6864643
15.150685,17.416542
3.9315069,1.1400403
4.742466,5.529014
2.6630137,4.04799
5.8547945,5.869942
11.147945,12.129835
6.687671,8.215641
3.3835616,1.7319036
6.5068493,6.24121
0.62739724,-0.077129245
11.10411,12.569079
3.9452055,5.0231752
0.6356164,1.4319358
8.493151,7.5463314
3.4794521,3.0243335
2.2082193,1.4159185
6.3452053,5.038044
1.2273972,1.9384584
3.3041096,4.2631917
8.654795,9.041025
2.6109588,4.6766505
2.8520548,3.4550235
0.008219178,1.474401
3.619178,3.3155935
2.671233,4.3578887
2.7808218,4.9511614
4.449315,1.7441664
2.69863,3.1586962
6.580822,5.0630507
6.1150684,7.410961
2.8767123,4.7781343
6.6136985,8.863662
2.1753426,0.45096684
8.915069,9.097683
1.0164384,2.8965497
3.380822,3.95865
2.2876713,2.0870013
0.79452056,3.510027
3.0684931,3.5275264
6.178082,7.585598
6.3863015,7.055374
5.0630136,6.6633663
9.5643835,11.446832
10.490411,9.962607
5.3945208,7.096812
2.668493,2.9111009
8.871233,8.7376995
2.5232878,3.521644
1.2191781,2.3687816
2.410959,2.7500443
12.482192,14.125611
2.2547946,1.7333844
2.2438357,2.2298317
9.868493,8.080006
2.7068493,3.2314725
3.0273972,2.5020308
5.3534245,6.7291093
7.1479454,8.123656
6.4630136,4.981484
4.5561643,4.4023614
2.879452,2.1495335
3.4328768,3.1056178
1.5643835,1.5714877
0.043835618,1.5093328
4.6219177,3.9022083
6.1452055,5.950856
2.2246575,1.7757461
0.002739726,2.2585504
7.630137,8.039658
1.430137,0.65586174
2.8438356,-0.96221685
6.4575343,7.2517157
5.150685,6.83937
1.2191781,1.8798723
3.328767,6.7917724
1.6054795,3.0735438
2.8164384,2.7117343
3.630137,4.9916625
8.873973,3.6355472
3.7178082,4.711421
3.5561643,2.6676335
6.7753425,6.392801
6.271233,6.3066
3.9863014,4.0976715
7.4136987,7.8095546
4.7780824,4.5822897
