Target (Train),Prediction (Train)
13.608219,14.100718
2.6,1.7976522
2.7808218,3.921798
3.0575342,1.3248329
8.758904,8.754681
1.3452054,1.0053096
3.3753424,3.5740492
6.8246574,6.5808287
3.8328767,4.9449644
6.9452057,4.902044
1.939726,2.1132088
7.471233,6.103617
2.9780822,2.909548
1.5342466,2.678186
4.293151,3.7662735
1.6109589,1.839709
4.3534245,1.83045
5.235616,5.311664
2.2575343,1.555284
3.1013699,3.4101558
3.947945,5.769348
10.405479,9.893641
7.271233,8.25888
2.460274,3.1906285
2.2630136,2.0781846
1.939726,1.8754771
3.1643836,2.615087
5.4027395,5.831826
3.3479452,2.141665
6.4438357,6.2771125
3.2821918,1.2515196
6.191781,4.8219895
3.1616437,1.8098292
15.150685,16.814396
0.019178081,0.75508386
1.9561644,1.3794775
3.1342466,2.3640528
3.7287672,2.8057144
6.3945208,3.9223526
1.2273972,1.6462901
5.523288,6.5988307
6.235616,5.9563203
2.090411,0.83144706
3.471233,3.6103191
8.468493,5.6449485
5.4547944,1.6913478
1.230137,1.7796184
1.939726,2.0503876
2.052055,1.8558465
2.2876713,1.6899637
6.4821916,3.883113
5.3534245,4.307894
8.339726,7.375255
7.238356,6.198272
5.238356,4.72752
4.6219177,5.397305
5.4958906,4.123975
1.6328768,1.782807
5.158904,8.652476
3.169863,5.0913343
2.950685,3.5272663
8.915069,9.044354
3.210959,2.67527
3.0684931,1.6536467
5.169863,3.8440437
5.786301,3.9209797
6.6136985,7.5043883
2.0712328,0.7216269
2.7589042,2.4992447
3.030137,3.9839914
3.9945207,1.9925928
13.194521,11.974687
6.6136985,5.67731
8.487671,9.454756
5.4082193,5.022855
9.523288,7.863915
9.254794,8.065314
3.2,1.4234382
3.8,3.184016
2.1945205,1.4818014
2.2739725,1.8542517
3.0712328,2.7727008
3.8465753,3.2624326
2.9150684,2.9121363
7.019178,4.1620564
9.2739725,9.498889
3.260274,3.8089066
3.8520548,3.077325
2.5726027,3.24743
5.4657536,4.4152274
2.0328767,1.2839319
3.7945206,2.674552
3.0684931,2.6122148
14.89863,11.214863
9.657535,7.9116025
6.39726,5.7331057
3.4931507,5.7739315
1.3452054,2.6979399
2.5315068,2.4940047
2.3232877,2.4152153
3.679452,2.700985
6.0684934,4.8809495
3.7945206,3.5844462
6.2465754,7.508777
0.4219178,0.9778326
3.8109589,2.4496088
5.0410957,3.9560792
5.6,4.944296
7.183562,7.0954223
5.9589043,5.9887986
1.0821918,1.4883528
4.391781,4.808889
1.090411,0.81097126
3.7479453,4.1272063
6.578082,6.0601664
7.4136987,8.050527
3.0082192,1.1833757
2.7342465,0.7039227
2.709589,3.2795236
3.0246575,3.186676
2.9178083,2.7958796
8.00548,7.4759407
3.049315,1.7296574
3.3972602,0.7104708
2.6849315,4.049193
4.309589,3.8375556
7.468493,4.416488
0.769863,1.0508363
1.4383562,1.7102439
8.821918,7.8580413
10.934247,10.19273
4.9643836,5.778789
0.56164384,-0.29764247
8.79178,7.3480816
2.8630137,2.0453134
1.1479452,1.7273926
7.8630137,9.757604
3.578082,6.021716
9.139726,8.157868
1.0027397,-0.49660087
2.6,4.925685
0.8931507,0.83140516
0.019178081,0.596476
2.7041097,1.0227836
4.230137,5.5285444
8.978083,8.904461
2.0739727,2.6956403
6.230137,6.4333205
2.2164383,1.6286811
9.665753,11.019982
5.8575344,4.340989
9.490411,9.866341
3.3095891,3.49113
2.6821918,2.9465885
6.5150685,7.454178
10.59726,9.708228
8.30137,6.592698
2.2575343,1.9163185
8.638356,7.4381194
3.1616437,2.55549
1.1917808,0.59614223
7.0082192,3.611441
2.6575344,3.2020476
3.4465754,2.5343566
4.0328765,2.6487138
7.1369863,7.5402656
3.260274,0.69240797
2.0547945,1.9132688
12.271233,12.789472
3.079452,3.5183363
0.97534245,-0.20621839
4.580822,4.789742
3.3863013,3.0964952
1.5369864,1.2856216
9.126027,7.147444
2.6109588,5.0123167
1.5479453,1.5934168
15.158904,14.57065
5.526027,4.808474
3.5178082,5.9182997
0.9972603,1.0096426
3.528767,2.908155
6.219178,5.510034
10.150685,8.031348
6.4876714,7.2066164
3.3424656,2.1780531
2.8547945,3.093512
3.049315,2.351257
6.3452053,4.5827074
0.8191781,0.5174111
5.312329,4.2533717
8.336987,8.4104805
0.8082192,1.2529469
8.961644,9.332606
8.936986,7.834943
4.972603,5.33581
6.9561644,4.9549594
9.068493,8.433608
10.194521,6.3066435
2.5561643,3.947229
6.3260274,4.132055
8.326028,5.6450987
6.347945,4.7594404
5.9753423,6.9689226
3.5232878,1.3806278
0.5671233,1.1707934
7.720548,7.9368157
2.739726,2.3802705
6.049315,3.849627
2.1123288,2.8390296
2.8438356,5.1725283
3.2082193,2.1440852
4.367123,4.0125318
6.3041096,6.8551235
3.2027397,1.482027
8.846576,5.7218447
3.7972603,2.0946655
4.219178,5.4202094
9.909589,8.264607
0.10958904,-0.6237521
3.3945205,2.255978
8.139726,5.307882
6.2438354,8.084559
3.0191782,3.092363
2.0712328,1.335764
3.5616438,1.5343682
3.090411,4.6218796
6.4547944,5.526246
1.6109589,1.2007698
9.539726,5.9636908
1.2465754,0.8570486
11.035617,8.135354
3.30137,4.1725416
13.471232,12.878246
5.9369864,2.438819
0.019178081,-0.13587703
6.4630136,6.825084
0.005479452,0.35395813
1.8794521,1.5673257
8.117808,8.579614
5.021918,6.8424897
2.9534247,2.955674
3.9452055,3.7498746
3.3835616,4.1182914
3.4630136,5.894269
3.4739726,4.51421
5.2054796,5.2863097
1.5561644,2.4815347
9.164384,9.791389
12.00274,13.080514
1.4575342,3.344525
0.9123288,0.5194584
7.8356166,7.2006154
3.8136985,3.6546993
3.5232878,2.4381995
2.131507,1.5484158
0.008219178,0.9024942
0.20273973,1.8813627
6.312329,3.4663696
6.7835617,3.4956279
5.7479453,4.5759377
9.90411,6.9815836
5.6164384,3.4386666
3.7863014,2.3917613
4.419178,2.5811367
3.1342466,2.676093
2.3890412,2.4140453
5.3945208,6.250951
8.926027,11.300188
6.531507,6.484344
3.1260273,2.0676088
7.1452055,6.2730155
2.7753425,4.2097955
5.10137,2.7482293
8.4356165,5.743816
2.1369863,2.1107173
5.9643836,7.330535
0.9232877,0.63411975
3.7150686,4.993715
2.0739727,3.272568
3.320548,2.2493532
3.5424657,2.221977
3.0328767,1.9234507
2.6904109,3.2000763
0.36712328,0.21431966
12.265754,9.799612
2.3780823,1.9469686
8.989041,6.8004556
9.180822,6.704235
7.4027395,5.8243494
1.5123287,1.3544679
6.00274,5.6271634
9.5643835,10.32433
8.345205,7.4778814
7.9863014,5.449207
2.210959,0.5373352
6.4602737,6.119265
2.9726028,1.8805203
1.0,0.5712029
2.709589,3.3502722
14.863013,11.850402
9.276712,7.347986
1.7205479,1.5641707
0.98630136,1.5965592
5.969863,4.9164195
6.758904,6.0830526
2.7808218,3.2344704
1.1863014,1.2035563
3.1123288,2.0413854
2.539726,2.0738368
5.632877,1.5815355
1.5945206,1.09886
4.3945208,3.349442
5.6739726,4.858413
9.336987,6.183922
3.0246575,3.8416507
0.9890411,1.7609512
10.490411,10.694768
0.41643837,1.0683656
6.7342467,6.132697
6.761644,6.044915
3.6849315,2.5453014
0.77260274,1.0297158
1.9232876,2.187855
0.030136986,0.34445995
6.9123287,5.728336
2.750685,2.4753923
5.290411,3.6765041
5.169863,3.4451795
6.106849,4.5234227
0.97534245,0.56749547
3.0136986,1.797568
2.6767123,2.2209225
5.923288,5.9838753
11.40274,12.99853
11.709589,11.533177
4.9452057,3.7923274
7.7260275,4.621473
8.868493,9.50386
5.4547944,5.5706058
5.871233,3.873034
0.01369863,1.3076745
3.2986302,2.3005116
7.3013697,5.699776
8.4356165,7.454386
5.890411,5.6046205
4.4602737,3.3686707
3.6410959,5.5623164
3.3945205,1.5904554
7.449315,5.503644
3.2410958,3.1502883
3.1945205,2.1134694
2.010959,2.9997797
5.942466,6.6807137
0.01369863,0.35768944
5.589041,5.9952226
5.279452,6.2618814
10.180822,8.102929
5.627397,6.290432
3.6054795,1.72082
7.8630137,5.404605
5.720548,3.986863
9.027397,8.334297
1.6794521,2.3107004
9.290411,9.101842
7.1945205,3.9847693
4.49863,4.6694217
2.2821918,4.8408594
4.920548,3.9842186
3.3369863,5.6163015
2.819178,4.273833
4.3945208,3.338091
6.030137,4.912183
5.2273974,6.8600993
11.213698,7.246764
9.594521,8.578761
3.5315068,3.6683724
3.331507,1.5408977
2.419178,3.0271597
2.3972602,1.6187091
4.9315066,4.3773875
11.756165,9.926321
3.049315,3.2638423
8.980822,8.774785
6.4,6.0638113
4.6136985,4.8694735
9.424658,7.218163
3.871233,4.3019586
6.358904,6.7475896
6.336986,5.9465256
4.5068493,5.396013
3.2684932,2.0308127
9.238357,8.602173
3.471233,3.8579729
1.1452055,0.78801453
5.5041094,5.5755415
1.6876712,2.0037425
5.0,6.54814
2.578082,1.7214079
3.961644,2.700191
7.5945206,2.71013
11.465754,10.857495
8.917809,8.9295025
2.4356165,3.9782212
1.0520548,0.13518834
6.169863,5.1224732
2.3232877,2.3604136
8.493151,7.226351
3.9013698,3.2728484
6.09863,4.135858
10.235617,8.283392
3.041096,1.7775842
0.06027397,-1.011022
5.3534245,6.448984
3.0712328,2.7743855
7.4821916,6.0510674
5.2,5.9086814
6.2054796,6.3284726
6.553425,7.456986
8.490411,5.3426013
2.30137,3.130724
1.0958904,0.9662621
8.189041,7.011775
2.8493152,2.7375247
6.0246577,4.1246424
5.312329,2.2265499
8.164384,7.310243
1.6356164,0.9353608
7.441096,8.348583
7.6739726,4.5309114
12.767123,12.12933
7.9150686,6.742664
5.120548,3.3618522
4.660274,6.5799675
5.9068494,4.2763515
4.7178082,5.390189
2.630137,3.0311
8.326028,7.5030465
12.7260275,11.734458
1.0356164,0.055822767
2.578082,1.40497
10.821918,9.685692
0.04931507,1.6993415
3.0082192,4.827577
1.619178,1.8799891
3.947945,3.5832837
3.989041,3.3360753
3.6082191,4.9772468
3.331507,3.966842
3.279452,5.2646117
5.2027397,2.6113923
2.589041,3.6109447
6.2246575,3.7710938
10.778082,9.418725
2.0328767,1.473757
4.9945207,4.4093537
0.01369863,-1.052028
0.021917809,1.2839769
6.0054793,6.2307835
11.153424,9.250762
4.208219,6.779599
1.6958904,0.6316118
2.128767,1.5303828
3.249315,4.097527
10.772603,11.920911
2.3424656,1.9231575
8.249315,7.8509407
5.120548,5.1290393
4.082192,4.098383
3.1232877,3.0524893
11.945206,11.494539
11.731507,10.690134
3.9643836,3.825928
12.339726,10.949504
1.3780822,2.5580463
1.3452054,3.5455165
3.279452,2.6626189
2.4958904,3.3034172
1.7178082,2.6998754
4.663014,4.0343504
6.5041094,5.9325128
3.7178082,3.37267
6.120548,5.0096345
3.3972602,2.8154893
3.490411,1.6627742
1.3068494,1.1146978
3.3890412,1.5509869
1.2849315,1.8084714
3.3643835,4.384051
3.279452,2.5812082
2.9561644,3.2299716
8.052054,6.718784
1.6410959,3.5598261
7.3643837,7.967873
6.687671,7.226744
5.3068495,4.3119082
6.158904,5.551433
5.8767123,6.2568955
3.128767,2.5394936
5.7780824,5.508516
1.8520548,1.8882142
4.3863015,1.113877
2.909589,2.0867956
5.580822,7.2617216
3.6575344,4.541312
2.761644,3.813291
3.1068494,3.1410835
3.410959,1.795312
1.5561644,1.2317075
9.076713,8.126849
3.1452055,3.4918945
5.8657537,5.0050845
3.5863013,5.736428
2.8876712,3.851206
4.39726,3.316034
6.5068493,5.132824
4.10411,2.145756
3.9315069,2.3577368
4.90137,6.20089
2.578082,1.6798065
3.1452055,1.0745988
2.6136987,1.9192748
3.0082192,3.7092953
5.2739725,6.195126
2.2438357,1.8699648
3.1013699,3.8918216
1.7863014,1.1945901
3.4767122,4.004547
0.50410956,3.0750616
0.9972603,1.540136
1.1726028,0.18577272
1.4712329,1.3566138
14.386301,16.380276
10.164384,9.362798
6.808219,6.5010514
9.860274,10.946616
5.758904,4.425972
2.1534247,2.4847083
2.3890412,2.4176857
3.4630136,4.53227
8.709589,8.466428
10.819178,9.859274
2.9452055,1.059252
2.2246575,1.6145133
4.5561643,3.7403965
6.312329,7.495932
4.2547946,3.823306
5.9616437,7.133312
1.8219178,3.153611
7.421918,8.030565
4.2246575,5.859379
0.49863014,2.120954
3.2821918,1.744272
0.016438356,-0.11680713
1.2438356,2.630142
3.1643836,3.9806137
2.6273973,2.581823
2.649315,3.7371674
6.9863014,5.955346
4.3150687,1.7780609
5.2958903,4.5738697
6.7753425,7.0711155
3.2986302,6.0637217
0.076712325,0.60988665
1.5369864,2.0585687
1.2712328,0.99622107
2.950685,3.1312797
3.3041096,2.236673
3.2575343,3.8240697
13.443835,10.48016
3.4328768,2.4112883
2.961644,2.1803346
4.4164386,4.5466022
7.4164386,5.9835024
1.7068493,1.4257
2.868493,3.6790254
1.9917809,2.6885207
2.0246575,2.9767299
6.2821918,4.440762
8.186301,7.110869
9.071233,5.9924254
8.739726,12.629971
3.5232878,4.055576
0.019178081,0.14555071
8.712329,6.703404
6.219178,6.1370397
6.8246574,3.9727387
2.2246575,1.0078589
6.4383564,4.13005
3.3041096,1.7826381
12.479452,11.570619
0.44383562,0.8885685
2.7945206,3.6921477
3.4630136,3.2183232
7.7479453,7.6608944
7.4958906,6.9097
0.03561644,1.7559543
2.1452055,3.3864548
2.947945,3.7353122
3.6273973,3.2866094
6.3835616,3.9842677
2.490411,1.445659
2.1260273,2.3045137
6.0547943,6.842056
5.8465753,4.437679
6.3863015,4.6500525
4.8465753,6.3399715
3.4328768,2.629159
3.1260273,3.5573337
5.490411,2.9042852
6.312329,3.3169436
4.6547947,3.1631703
2.6027398,1.9330678
4.4164386,4.545823
0.101369865,0.3071047
7.1369863,6.3826623
3.4684932,3.037455
2.909589,2.9572458
6.178082,5.5934987
5.150685,7.5866766
3.1506848,2.5906339
15.131507,13.707862
1.8986301,2.80311
1.2164384,1.3719466
2.8,3.8375547
5.0438356,4.884827
3.0657535,1.1279192
1.860274,2.9875286
4.2438354,4.239772
4.4958906,2.9648275
6.868493,4.4789524
15.221918,13.891276
2.0876713,2.2845554
3.128767,4.7572064
3.3260274,3.450712
2.947945,1.9893206
4.4027395,4.597401
6.99726,7.528934
8.054794,6.071981
2.9917808,3.0322738
9.043836,10.485446
9.073973,7.132433
9.167123,8.327912
8.632876,6.371411
5.641096,4.6090283
9.964383,8.768143
6.528767,4.75667
1.9917809,4.350836
6.9753423,5.953743
2.649315,3.4068515
1.860274,2.4397793
3.950685,4.168262
6.257534,6.2993965
4.057534,2.2174218
3.2273972,3.7635775
10.90137,9.686487
3.1369863,2.2994452
2.9315069,1.9385496
3.7945206,3.1413949
1.6136986,1.5841718
3.30137,1.6062862
0.4410959,0.7247942
0.72602737,0.14821765
8.526028,8.637649
3.3561645,3.2286267
3.6164384,4.128073
5.791781,5.846619
2.789041,1.8775727
2.9726028,3.5538542
2.7671232,1.7889614
2.7534246,1.5634328
6.558904,6.590514
2.7287672,4.3782387
7.490411,5.223421
3.6931508,2.4132364
2.6383562,1.7966617
3.1890411,2.5705812
7.8,8.279391
9.89589,5.802113
6.531507,5.673739
2.8054795,2.1797037
4.8027396,4.363681
1.0164384,2.1917927
8.0,5.584546
1.6410959,1.7095188
4.980822,5.564295
2.9561644,1.9995117
8.1452055,7.040979
4.1643834,2.5348992
1.9013698,2.3572938
2.5972602,2.0935836
2.9671233,2.0318923
3.1068494,4.7408047
5.180822,3.1235938
11.956164,9.944114
3.8109589,2.5788631
3.4164383,2.3565948
2.2027397,1.6746495
3.969863,3.9057767
6.972603,6.439045
5.7260275,5.190209
0.038356163,0.8180946
3.260274,2.3173602
1.5863013,0.042351007
3.7780821,2.4759743
9.389041,9.088186
0.038356163,1.1602265
2.7424657,3.562615
2.2082193,0.16727903
8.158904,8.477333
12.249315,8.811268
2.9808218,2.1962018
2.761644,1.7374903
3.8767123,3.709175
8.027397,9.742311
7.720548,4.4678345
1.3506849,0.89473224
0.03561644,0.041533023
3.2876713,3.7708929
3.1726027,2.7265882
11.350685,10.949757
3.0356164,2.10248
4.180822,1.7923018
6.1178083,6.3597198
2.0027397,1.4160773
11.663013,11.246031
6.2821918,3.8480828
10.063014,8.40772
3.4794521,4.8743935
5.10411,4.577141
2.8520548,3.7178571
3.5671232,3.500741
6.4575343,7.253676
4.049315,2.2024696
6.263014,6.3759837
6.5726027,4.8559785
1.7972603,2.9141617
2.8739727,2.7976966
7.682192,7.761795
1.2191781,1.9316052
8.624658,6.305181
2.969863,1.5996528
1.2273972,1.8247575
0.03287671,0.46427888
10.879452,10.771878
8.591781,7.4873037
2.7013698,0.8383419
9.830137,9.073333
6.213699,4.9836793
2.2164383,2.5373445
2.109589,2.1075454
2.3589041,2.6690974
5.909589,4.7167845
7.8849316,9.187556
3.430137,4.912967
3.679452,2.3885138
2.5835617,1.7224282
8.2,8.400858
5.0356164,4.870234
4.0684934,2.817648
1.8054794,3.1430888
7.1726027,7.192108
2.8246574,3.482138
2.819178,3.992854
6.2493153,3.28729
6.2849317,8.246252
4.813699,5.2682395
1.7013699,0.8258902
4.638356,5.2816997
9.857534,7.1295757
1.520548,2.4867127
3.9150684,3.9903073
3.3643835,3.8197844
0.97534245,1.6932489
6.4958906,8.023455
5.920548,5.0601687
2.0931506,2.0644388
4.813699,4.914034
0.002739726,1.320583
0.002739726,1.1982213
6.347945,6.464303
0.04931507,0.80785906
1.9561644,2.1221
8.652055,7.98724
6.1452055,5.101316
1.8630137,2.4457977
3.1013699,0.95300984
2.4273973,1.8524984
4.449315,1.2925023
3.0328767,2.7689943
3.4794521,3.3277647
1.1616439,0.05344513
2.720548,1.5732031
0.11780822,-0.20772865
1.5972602,2.6058705
9.167123,6.282422
5.120548,4.3001623
6.0739727,4.923571
2.750685,4.212803
0.61917806,2.3914268
6.4547944,8.130327
1.2,1.3367529
5.630137,3.585553
1.4931507,1.3411713
7.9369864,7.135733
11.663013,10.085618
2.7232876,2.7614965
1.7287672,2.0480578
1.6054795,2.1775372
1.9369863,1.8245701
5.079452,4.6385293
3.0273972,1.7623899
0.063013695,-0.2833292
8.747945,8.239577
3.5150685,3.0172143
7.6931505,3.7457154
6.367123,5.5725265
2.860274,2.824652
1.9452055,1.4761668
1.6520548,1.6723485
4.336986,3.8107994
3.7178082,2.9024038
3.630137,4.676306
7.4575343,7.575525
4.287671,4.255739
6.09863,4.917675
5.238356,4.583575
3.630137,5.018959
3.0876713,3.7608705
8.254794,6.863318
9.265754,9.100799
4.9260273,4.747498
2.2054794,0.676925
2.2301369,3.5447311
5.5753427,3.6190352
4.279452,4.2775254
1.969863,2.9210472
1.7917808,1.7848569
5.4575343,2.3758388
1.2410959,1.5543053
6.6657534,4.8734846
1.2054795,1.1661165
3.0054793,3.7956214
1.4136987,0.68643326
3.328767,5.48376
4.00274,3.7167273
6.446575,7.121348
11.463014,8.1786
5.2465754,3.8383188
6.4630136,3.9346557
6.372603,5.6147423
0.4739726,-0.5090622
5.441096,4.4084606
5.923288,3.7809455
3.4054794,3.127625
1.8958904,-0.08389187
6.1342463,4.2599406
0.010958904,0.21464708
3.9945207,3.1085267
1.0739726,1.2903872
8.446575,6.9884357
4.638356,6.923351
3.038356,2.1855562
2.8876712,1.0200998
8.958904,6.299614
4.0082192,3.3519053
11.884932,10.615632
3.2027397,2.0697832
3.679452,4.423486
9.073973,7.155802
3.1972604,1.5500189
5.558904,6.7721267
7.260274,4.5894284
4.9671235,3.0804703
0.038356163,0.20194814
5.8849316,5.329971
0.25753424,-0.20076115
3.947945,4.1558013
5.241096,6.0302606
0.002739726,1.0931376
2.5123289,2.1841807
10.241096,8.017138
3.331507,1.9725388
4.00274,4.469232
3.0986302,5.213037
3.630137,3.5730257
12.019178,11.7542925
6.156164,9.578799
2.7369864,2.8388402
8.180822,4.8259974
3.0438356,3.2287412
2.589041,1.3176405
3.1561644,3.8350723
9.164384,9.105027
6.079452,4.7431135
2.6849315,1.4756675
2.430137,0.6334715
0.038356163,1.1739036
0.038356163,-0.6624454
0.06027397,0.103275284
2.8246574,3.4270208
3.3123288,4.417975
4.4136987,4.8312116
9.868493,7.753629
5.7561646,3.272642
3.2986302,1.9741333
4.939726,4.269357
6.1726027,5.5573874
7.3013697,8.427268
6.9671235,6.371962
5.7506847,5.720449
4.9068494,4.7719035
5.1726027,4.556033
6.391781,4.0467377
6.476712,5.4418683
2.9917808,2.6902778
2.350685,1.2342714
1.5753424,1.5890372
9.1452055,9.267933
9.410959,9.079656
0.010958904,0.30839723
4.0246577,4.723887
3.0684931,3.115248
0.008219178,1.0595685
3.1972604,1.6773397
3.619178,2.4678087
4.9671235,3.232344
3.739726,3.4076035
0.076712325,-1.3431995
3.490411,3.5124786
3.7232876,2.5816262
3.158904,0.95596623
5.580822,2.1933603
10.59726,10.285455
2.9342465,3.1333418
2.2547946,0.7683208
5.578082,5.314178
1.7726028,1.7375735
6.290411,5.188996
6.5068493,5.3961563
2.5616438,-0.04407826
0.20273973,1.1148981
4.641096,3.4032269
8.227397,6.385658
2.879452,1.0168296
3.5123289,3.553573
0.002739726,1.5128839
0.002739726,-0.22502229
2.4383562,0.62461007
6.712329,4.76257
3.2,1.5679201
9.432877,10.388815
5.4273973,6.463901
0.7369863,0.630188
3.5315068,3.8911452
3.4054794,4.7581224
6.4438357,2.8852801
3.117808,2.6113913
4.369863,4.0829782
14.742466,13.423941
3.449315,0.7100264
3.0136986,1.6369157
5.09863,3.284587
7.868493,7.408193
3.989041,4.1142535
3.430137,2.86417
1.6821917,2.1902883
2.9068494,3.0181725
8.665753,7.237355
6.690411,4.146594
5.8876715,4.550055
11.035617,10.358164
4.4630136,3.239298
7.4438357,9.550132
7.923288,5.8831725
0.019178081,0.86233413
5.2520547,4.921355
3.2712328,1.5670054
2.969863,0.71826327
2.449315,3.744625
9.071233,7.4827895
5.3315067,4.6249833
4.7232876,3.4306066
0.42465752,0.89988005
1.4191781,1.0407662
4.320548,2.6625597
4.6219177,3.4348376
9.336987,6.60158
9.128767,8.260251
0.17260274,2.1763465
7.309589,5.3804293
3.6219177,3.6693559
1.9753425,1.3687149
4.7506847,5.6937647
5.347945,4.196841
2.7945206,3.747735
3.4520547,2.6300604
4.4273973,4.4499125
8.142466,6.756523
4.767123,7.0490503
7.523288,6.077285
2.3150685,0.2601744
7.569863,5.6598597
5.580822,1.6132388
6.1178083,5.4098797
1.4958904,1.6486441
11.882192,9.526385
4.5452056,7.219794
0.03561644,1.2188451
7.8821917,8.16407
2.0191782,3.7887104
4.10411,3.4468372
7.257534,8.129244
2.830137,4.53289
2.860274,0.9007999
2.6849315,3.3547344
